bioguideID,startingNW,currentNW,DisclosureChange,DisclosurePctChange,DailyChange,DailyPctChange,imageURL,directOrderName,state,party,activeSenate,activeHouse,birthYear,uploaded
T000193,3251000,3251386.99505722,386.995057216845,0.0119038774905212,117.403806856833,0.0036,https://www.congress.gov/img/member/t000193_200.jpg,Bennie G. Thompson,Mississippi,Democratic,0,1,1948,2025-09-18 15:05:36.289083
T000250,719000,734626.536975101,15626.5369751013,2.17337092838683,344.415294492384,0.0469,https://www.congress.gov/img/member/t000250_200.jpg,John Thune,South Dakota,Republican,1,0,1961,2025-09-18 15:05:36.289083
T000278,5450000,5727776.67388685,277776.673886854,5.09681970434595,-1920.46935244557,-0.0335,https://www.congress.gov/img/member/t000278_200.jpg,Tommy Tuberville,Alabama,Republican,1,0,1954,2025-09-18 15:05:36.289083
T000463,370000,399685.35479746,29685.3547974604,8.02306886417848,1261.31952962239,0.3166,https://www.congress.gov/img/member/116_rp_oh_10_turner_michael_200.jpg,Michael R. Turner,Ohio,Republican,0,1,1960,2025-09-18 15:05:36.289083
T000464,4107000,4130518.99495071,23518.9949507094,0.572656317280482,-2005.4508295306,-0.0485,https://www.congress.gov/img/member/t000464_200.jpg,Jon Tester,Montana,Democratic,0,0,1956,2025-09-18 15:05:36.289083
T000467,320000,320000,0,0,0,0,https://www.congress.gov/img/member/115_rp_pa_5_thompson_glenn_200.jpg,Glenn Thompson,Pennsylvania,Republican,0,1,1959,2025-09-18 15:05:36.289083
T000469,32500,32500,0,0,0,0,https://www.congress.gov/img/member/t000469_200.jpg,Paul Tonko,New York,Democratic,0,1,1949,2025-09-18 15:05:36.289083
T000472,332000,332000,0,0,0,0,https://www.congress.gov/img/member/t000472_200.jpg,Mark Takano,California,Democratic,0,1,1960,2025-09-18 15:05:36.289083
T000474,115500,115500,0,0,0,0,https://www.congress.gov/img/member/t000474_200.jpg,Norma J. Torres,California,Democratic,0,1,1965,2025-09-18 15:05:36.289083
T000476,7563000,7779439.2865265,216439.286526503,2.8618178834656,4644.71681303345,0.0597,https://www.congress.gov/img/member/t000476_200.jpg,Thom Tillis,North Carolina,Republican,1,0,1960,2025-09-18 15:05:36.289083
W000815,8136500,8203948.9488989,67448.9488988984,0.828967601535039,-1238.44962722156,-0.0151,https://www.congress.gov/img/member/w000815_200.jpg,Brad R. Wenstrup,Ohio,Republican,0,0,1958,2025-09-18 15:05:36.289083
W000816,74588000,74634096.6317249,46096.6317249388,0.061801672822624,260.626463338733,0.0003,https://www.congress.gov/img/member/w000816_200.jpg,Roger Williams,Texas,Republican,0,1,1949,2025-09-18 15:05:36.289083
W000817,7089500,7089500,0,0,0,0,https://www.congress.gov/img/member/w000817_200.jpg,Elizabeth Warren,Massachusetts,Democratic,1,0,1949,2025-09-18 15:05:36.289083
W000821,1048000,1094650.96064961,46650.9606496131,4.45142754290201,4885.13374038297,0.4483,https://www.congress.gov/img/member/w000821_200.jpg,Bruce Westerman,Arkansas,Republican,0,1,1967,2025-09-18 15:05:36.289083
W000823,8494000,9238900.59900863,744900.599008627,8.76972685435163,11985.1948311869,0.1299,https://www.congress.gov/img/member/w000823_200.jpg,Michael Waltz,Florida,Republican,0,0,1974,2025-09-18 15:05:36.289083
W000825,1185000,1200409.42057942,15409.4205794206,1.30037304467685,-215.954045949271,-0.018,https://www.congress.gov/img/member/w000825_200.jpg,Jennifer Wexton,Virginia,Democratic,0,0,1968,2025-09-18 15:05:36.289083
W000826,1893000,2146953.22678147,253953.226781468,13.4153844047263,-1491.11232239194,-0.0694,https://www.congress.gov/img/member/116_rp_pa_7_wild_susan_200.jpg,Susan Wild,Pennsylvania,Democratic,0,0,1957,2025-09-18 15:05:36.289083
W000828,2373000,2373000,0,0,0,0,https://www.congress.gov/img/member/w000828_200.jpg,Brandon Williams,New York,Republican,0,0,1967,2025-09-18 15:05:36.289083
W000829,9203500,9203500,0,0,0,0,https://www.congress.gov/img/member/6734b6724c72e343a6aff9e6_200.jpg,Tony Wied,Wisconsin,Republican,0,1,1976,2025-09-18 15:05:36.289083
W000830,34295500,35110837.1805385,815337.180538535,2.37738823034665,48906.9067822322,0.1395,https://www.congress.gov/img/member/677461d40b34857ecc9091bb_200.jpg,George Whitesides,California,Democratic,0,1,1974,2025-09-18 15:05:36.289083
Y000064,91000,91000,0,0,0,0,https://www.congress.gov/img/member/y000064_200.jpg,Todd Young,Indiana,Republican,1,0,1972,2025-09-18 15:05:36.289083
Y000067,13791500,13832762.6018825,41262.6018825229,0.299188644328194,3114.63721852377,0.0225,https://www.congress.gov/img/member/y000067_200.jpg,Rudy Yakym III,Indiana,Republican,0,1,1984,2025-09-18 15:05:36.289083
Z000018,13673501,13673501,0,0,0,0,https://www.congress.gov/img/member/117_rp_mt_1_zinke_ryan_200.jpg,Ryan K. Zinke,Montana,Republican,0,1,1961,2025-09-18 15:05:36.289083
